??ID,????,????,????,????,??
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:59"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.3","	2026-07-28 14:44:59"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:57"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.3","	2026-07-28 14:44:57"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:55"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.2","	2026-07-28 14:44:55"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:53"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.2","	2026-07-28 14:44:53"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:51"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.2","	2026-07-28 14:44:51"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:49"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.2","	2026-07-28 14:44:49"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:47"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.2","	2026-07-28 14:44:47"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:45"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.1","	2026-07-28 14:44:45"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:42"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.1","	2026-07-28 14:44:42"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:40"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.1","	2026-07-28 14:44:40"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:38"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.1","	2026-07-28 14:44:38"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:36"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.1","	2026-07-28 14:44:36"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:34"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18.1","	2026-07-28 14:44:34"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:32"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18","	2026-07-28 14:44:32"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:30"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18","	2026-07-28 14:44:30"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:28"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18","	2026-07-28 14:44:28"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:26"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	18","	2026-07-28 14:44:26"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:24"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	17.9","	2026-07-28 14:44:24"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:22"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	17.9","	2026-07-28 14:44:22"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:20"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	17.9","	2026-07-28 14:44:20"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:18"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	17.9","	2026-07-28 14:44:18"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:16"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	17.9","	2026-07-28 14:44:16"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:14"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	17.8","	2026-07-28 14:44:14"
"	69BA0CED","	Chamber2","	1","	B01??(%RH)","	100","	2026-07-28 14:44:12"
"	69BA0CED","	Chamber2","	1","	B01??(?)","	17.8","	2026-07-28 14:44:12"
