??ID,????,????,????,????,??
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:34:07"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.9","	2026-07-22 16:34:07"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:34:05"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75","	2026-07-22 16:34:05"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.1","	2026-07-22 16:34:03"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:34:02"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:34:00"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.3","	2026-07-22 16:34:00"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:58"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.3","	2026-07-22 16:33:58"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:56"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.3","	2026-07-22 16:33:56"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:54"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.3","	2026-07-22 16:33:54"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:52"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.5","	2026-07-22 16:33:52"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:50"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.6","	2026-07-22 16:33:50"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:48"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.6","	2026-07-22 16:33:48"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:46"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.6","	2026-07-22 16:33:46"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:44"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.6","	2026-07-22 16:33:44"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:42"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.5","	2026-07-22 16:33:42"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:40"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.5","	2026-07-22 16:33:40"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:38"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.5","	2026-07-22 16:33:38"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:36"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.4","	2026-07-22 16:33:36"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:34"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.3","	2026-07-22 16:33:34"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:32"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.2","	2026-07-22 16:33:32"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:30"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.1","	2026-07-22 16:33:30"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:28"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75.1","	2026-07-22 16:33:28"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	75","	2026-07-22 16:33:26"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:25"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:23"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.9","	2026-07-22 16:33:23"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:21"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.7","	2026-07-22 16:33:21"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:19"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.5","	2026-07-22 16:33:19"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:17"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.4","	2026-07-22 16:33:17"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:15"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.4","	2026-07-22 16:33:15"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:13"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.5","	2026-07-22 16:33:13"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:11"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.5","	2026-07-22 16:33:11"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:09"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.5","	2026-07-22 16:33:09"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:07"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.5","	2026-07-22 16:33:07"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:05"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.5","	2026-07-22 16:33:05"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:33:03"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.5","	2026-07-22 16:33:03"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:33:01"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.4","	2026-07-22 16:33:01"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:59"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.2","	2026-07-22 16:32:59"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:57"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.1","	2026-07-22 16:32:57"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:55"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.9","	2026-07-22 16:32:55"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:53"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.8","	2026-07-22 16:32:53"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.8","	2026-07-22 16:32:51"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:50"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:48"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.8","	2026-07-22 16:32:48"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:46"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.9","	2026-07-22 16:32:46"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:44"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.1","	2026-07-22 16:32:44"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:42"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.1","	2026-07-22 16:32:42"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:40"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.1","	2026-07-22 16:32:40"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:32:38"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.2","	2026-07-22 16:32:38"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:36"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.2","	2026-07-22 16:32:36"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:34"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.4","	2026-07-22 16:32:34"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:32"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.5","	2026-07-22 16:32:32"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:30"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.6","	2026-07-22 16:32:30"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:32:28"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.6","	2026-07-22 16:32:28"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:26"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.6","	2026-07-22 16:32:26"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:24"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.6","	2026-07-22 16:32:24"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:22"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.4","	2026-07-22 16:32:22"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:20"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.2","	2026-07-22 16:32:20"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:18"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74","	2026-07-22 16:32:18"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:16"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.9","	2026-07-22 16:32:16"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:32:14"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.8","	2026-07-22 16:32:14"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:12"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.9","	2026-07-22 16:32:12"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74","	2026-07-22 16:32:10"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:09"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:07"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.1","	2026-07-22 16:32:07"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:05"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.3","	2026-07-22 16:32:05"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:03"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.5","	2026-07-22 16:32:03"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:32:01"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.7","	2026-07-22 16:32:01"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:31:59"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.7","	2026-07-22 16:31:59"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:31:57"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.6","	2026-07-22 16:31:57"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:31:55"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.5","	2026-07-22 16:31:55"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:31:53"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.4","	2026-07-22 16:31:53"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:31:51"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	74.2","	2026-07-22 16:31:51"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:31:49"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.9","	2026-07-22 16:31:49"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:31:47"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.8","	2026-07-22 16:31:47"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:31:45"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.7","	2026-07-22 16:31:45"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:31:43"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.7","	2026-07-22 16:31:43"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.4","	2026-07-22 16:31:41"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	73.7","	2026-07-22 16:31:41"
"	6A0C0938","	Ambient","	1","	B01??(?)","	22.5","	2026-07-22 16:31:39"
