??ID,????,????,????,????,??
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.4","	2026-07-27 23:19:24"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:24"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.5","	2026-07-27 23:19:22"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:22"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.5","	2026-07-27 23:19:20"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:20"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.5","	2026-07-27 23:19:18"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:18"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.5","	2026-07-27 23:19:16"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:16"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.6","	2026-07-27 23:19:14"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:14"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.6","	2026-07-27 23:19:12"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:12"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.7","	2026-07-27 23:19:10"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:10"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.7","	2026-07-27 23:19:08"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:08"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.8","	2026-07-27 23:19:06"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:06"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.8","	2026-07-27 23:19:03"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:03"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.8","	2026-07-27 23:19:01"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:19:01"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.8","	2026-07-27 23:18:59"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:18:59"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.8","	2026-07-27 23:18:57"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:18:57"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.8","	2026-07-27 23:18:55"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:18:55"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.7","	2026-07-27 23:18:53"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:18:53"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.7","	2026-07-27 23:18:51"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:18:51"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.6","	2026-07-27 23:18:49"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:18:49"
"	6A0C0938","	Ambient","	1","	B01??(%RH)","	80.6","	2026-07-27 23:18:47"
"	6A0C0938","	Ambient","	1","	B01??(?)","	21.9","	2026-07-27 23:18:47"
